uid,uname,gender,zodiac,last_seen,duty,vip,IsFemale,IsNA,login,post,life,uscore,ycf,isDuty,isBM,isManager,isVIP
6755,weiminghu,Å®,¾ÞÐ·×ù,2017/11/20 14:32,user,NA,1,0,357,58,596,2.6,0,0,0,0,0
6756,soda,ÄÐ,´¦Å®×ù,2018/1/27 13:58,user,NA,0,0,3013,361,571,3.3,0,0,0,0,0
6757,zhouyangnk,ÄÐ,½ðÅ£×ù,2018/1/2 15:37,user,NA,0,0,759,57,416,2.6,0,0,0,0,0
6758,xhpku,ÄÐ,Ä¦ôÉ×ù,2018/1/19 5:10,user,NA,0,0,627,95,111,2.6,0,0,0,0,0
6759,holmesyj,ÄÐ,Ë«Óã×ù,2017/5/4 10:07,user,NA,0,0,2770,15953,396,5.5,1,0,0,0,0
6760,iamacmilan,Å®,Ë«Óã×ù,2017/11/28 14:08,user,NA,1,0,345,55,604,2.6,0,0,0,0,0
6761,Aclass,ÄÐ,ÌìÐ«×ù,2018/1/26 19:01,user,NA,0,0,2278,1,464,2,0,0,0,0,0
6762,qtywtppp,ÄÐ,Ë«Óã×ù,2018/1/21 13:55,user,NA,0,0,6,0,113,0,0,0,0,0,0
6763,hzymyxf,Å®,ÌìÐ«×ù,2018/1/22 22:05,user,NA,1,0,58,0,115,0.6,0,0,0,0,0
6764,AmyJing,Å®,±£ÃÜ,2018/1/12 12:34,user,NA,1,0,5,0,104,0,0,0,0,0,0
6765,hiuling,Å®,´¦Å®×ù,2017/9/15 21:19,user,NA,1,0,368,23,241,2.3,0,0,0,0,0
6766,adelian,Å®,Ê¨×Ó×ù,2018/1/12 13:14,user,NA,1,0,1935,762,649,3.6,0,0,0,0,0
6767,Shuo,ÄÐ,ÄµÑò×ù,2018/1/27 10:02,user,NA,0,0,882,27,364,1.2,0,0,0,0,0
6768,brooklet,Å®,ÌìÐ«×ù,2018/1/10 11:01,user,NA,1,0,2,0,12,0,0,0,0,0,0
6769,foreseer,ÄÐ,Ìì³Ó×ù,2017/12/27 14:20,user,NA,0,0,26,3,88,1.4,0,0,0,0,0
6770,mlping,Å®,Ä¦ôÉ×ù,2018/1/22 18:19,user,NA,1,0,155,30,115,1.3,0,0,0,0,0
6771,Pkur,±£ÃÜ,±£ÃÜ,2018/1/22 22:09,user,NA,0,1,147,47,115,1,0,0,0,0,0
6772,justincase,Å®,±£ÃÜ,2018/1/25 13:11,user,NA,1,0,4,0,27,0,0,0,0,0,0
6773,fxfz,ÄÐ,Ë«×Ó×ù,2018/1/26 10:58,user,NA,0,0,2223,198,663,3,0,0,0,0,0
6774,Aaronmou,ÄÐ,Ä¦ôÉ×ù,2017/11/29 13:51,user,NA,0,0,44,0,60,1.4,0,0,0,0,0
6775,yoyuli,ÄÐ,ÉäÊÖ×ù,2016/12/15 8:46,user,NA,0,0,4201,1149,256,3.8,0,0,0,0,0
6776,ivytian,±£ÃÜ,±£ÃÜ,2017/12/8 23:59,user,NA,0,1,15,5,70,0.4,0,0,0,0,0
6777,Gabriely,Å®,ÌìÐ«×ù,2017/8/20 17:10,user,NA,1,0,129,2,505,2,0,0,0,0,0
6778,manle,Å®,ÄµÑò×ù,2017/12/21 9:40,user,NA,1,0,482,34,468,2.4,0,0,0,0,0
6779,pengyazhu,Å®,Ë®Æ¿×ù,2016/8/1 15:13,user,NA,1,0,1198,81,121,2.7,0,0,0,0,0
6780,Novakslam,±£ÃÜ,±£ÃÜ,2018/1/13 22:54,user,NA,0,1,44,2,106,0.8,0,0,0,0,0
6781,wsy,±£ÃÜ,±£ÃÜ,2018/1/22 12:50,user,NA,0,1,3,0,24,0,0,0,0,0,0
6782,mountain,ÄÐ,Ë®Æ¿×ù,2018/1/27 13:06,user,NA,0,0,2653,42,664,2.5,0,0,0,0,0
6783,lankkkkk,±£ÃÜ,Ä¦ôÉ×ù,2017/11/23 10:20,user,NA,0,1,22,8,54,0.5,0,0,0,0,0
6784,franklinben,±£ÃÜ,±£ÃÜ,2017/12/20 19:44,user,NA,0,1,8,0,82,0.4,0,0,0,0,0
6785,sadam,ÄÐ,¾ÞÐ·×ù,2017/9/27 2:57,user,NA,0,0,1549,148,542,2.9,0,0,0,0,0
6786,yjqrose,Å®,±£ÃÜ,2016/11/21 15:53,user,NA,1,0,521,146,233,2.9,0,0,0,0,0
6787,towpence,ÄÐ,´¦Å®×ù,2017/3/9 23:32,user,NA,0,0,205,53,341,2.5,1,0,0,0,0
6788,skycolor,Å®,´¦Å®×ù,2018/1/17 9:24,user,NA,1,0,644,33,654,2.4,0,0,0,0,0
6789,toudaigolden,±£ÃÜ,±£ÃÜ,2017/11/27 21:44,user,NA,0,1,6,0,59,0.1,0,0,0,0,0
6790,zhubaoslgman,±£ÃÜ,±£ÃÜ,2018/1/18 7:53,user,NA,0,1,188,0,20,0.4,0,0,0,0,0
6791,ARBIL,Å®,Ìì³Ó×ù,2018/1/11 21:59,user,NA,1,0,41,5,104,1.5,0,0,0,0,0
6792,pkuzhang,ÄÐ,´¦Å®×ù,2017/12/4 0:05,user,NA,0,0,3076,455,610,3.4,0,0,0,0,0
6793,muddledsir,ÄÐ,ÄµÑò×ù,2017/8/2 13:17,user,NA,0,0,2705,360,486,3.3,0,0,0,0,0
6794,wangchuanlin,ÄÐ,Ë«×Ó×ù,2017/8/10 12:52,user,NA,0,0,130,14,461,2.2,0,0,0,0,0
6795,LingGenie,±£ÃÜ,±£ÃÜ,2018/1/20 14:07,user,NA,0,1,44,34,112,0.8,0,0,0,0,0
6796,runawayleer,Å®,¾ÞÐ·×ù,2018/1/24 12:57,user,NA,1,0,94,17,116,0.5,0,0,0,0,0
6797,youngpku,ÄÐ,Ìì³Ó×ù,2018/1/27 12:46,user,NA,0,0,63,2,119,0.1,0,0,0,0,0
6798,xiaoniufang,ÄÐ,ÄµÑò×ù,2018/1/15 21:17,user,NA,0,0,86,14,108,0.8,0,0,0,0,0
6799,scenery,Å®,ÌìÐ«×ù,2017/8/29 21:57,user,NA,1,0,338,2,514,2,0,0,0,0,0
6800,cherryc,Å®,ÌìÐ«×ù,2017/7/27 9:16,user,NA,1,0,571,3,180,1.4,0,0,0,0,0
6801,xiaogg,ÄÐ,Ë®Æ¿×ù,2017/5/20 15:23,user,NA,0,0,86,40,413,2.5,0,0,0,0,0
6802,AngelaBC,±£ÃÜ,±£ÃÜ,2017/10/12 21:06,user,NA,0,1,4,0,13,0.2,0,0,0,0,0
6803,xiaoyaozi,ÄÐ,Ê¨×Ó×ù,2018/1/22 19:59,user,NA,0,0,542,123,660,2.8,0,0,0,0,0
6804,Pavement,Å®,Ë«Óã×ù,2018/1/27 14:05,user,NA,1,0,3381,1450,507,3.9,10,0,0,0,0
6805,xunpan,±£ÃÜ,±£ÃÜ,2018/1/27 13:42,user,NA,0,1,1144,49,119,1.7,0,0,0,0,0
6806,sysuGjz,±£ÃÜ,Ìì³Ó×ù,2018/1/27 13:13,user,NA,0,1,161,6,119,0.4,0,0,0,0,0
6807,chenzf,ÄÐ,ÌìÐ«×ù,2017/10/31 23:41,user,NA,0,0,5,1,32,0.1,0,0,0,0,0
6808,storytian,ÄÐ,ÉäÊÖ×ù,2017/11/20 21:55,user,NA,0,0,5007,351,597,3.2,0,0,0,0,0
6809,sherryGu,Å®,ÄµÑò×ù,2018/1/23 11:07,user,NA,1,0,13,0,25,0,0,0,0,0,0
6810,Hoi,ÄÐ,Ê¨×Ó×ù,2018/1/7 19:23,user,NA,0,0,12,8,100,0.2,0,0,0,0,0
6811,SonicLee,ÄÐ,½ðÅ£×ù,2017/9/6 14:23,user,NA,0,0,6796,2634,521,4.3,1,0,0,0,0
6812,LQXX,Å®,Ìì³Ó×ù,2017/12/18 10:17,user,NA,1,0,5,0,79,0.1,0,0,0,0,0
6813,hipanda,ÄÐ,ÌìÐ«×ù,2018/1/26 20:09,user,NA,0,0,23,0,119,0.4,0,0,0,0,0
6814,Tong,±£ÃÜ,±£ÃÜ,2018/1/13 20:53,user,NA,0,1,84,15,106,0.6,0,0,0,0,0
6815,XiaoRicardo,ÄÐ,Ë«×Ó×ù,2017/6/6 2:02,user,NA,0,0,344,308,429,3.2,0,0,0,0,0
6816,xxcarol,Å®,±£ÃÜ,2018/1/25 23:03,user,NA,1,0,635,79,663,2.7,0,0,0,0,0
6817,irfpa,ÄÐ,ÌìÐ«×ù,2017/12/4 20:18,user,NA,0,0,872,101,611,2.8,0,0,0,0,0
6818,zhoujingyu,ÄÐ,´¦Å®×ù,2018/1/27 13:26,user,NA,0,0,1597,3,407,2,0,0,0,0,0
6819,Rossoneri,±£ÃÜ,ÌìÐ«×ù,2017/12/20 17:08,user,NA,0,1,6345,4858,627,4.7,4,0,0,0,0
6820,click,ÄÐ,ÉäÊÖ×ù,2017/12/25 14:46,user,NA,0,0,3555,1343,632,3.9,0,0,0,0,0
6821,zouyunjin,Å®,Ìì³Ó×ù,2017/12/16 15:35,user,NA,1,0,178,6,78,1.7,0,0,0,0,0
6822,DanielVirtue,ÄÐ,ÌìÐ«×ù,2018/1/27 7:42,user,NA,0,0,4120,392,664,3.3,0,0,0,0,0
6823,hawkin,ÄÐ,Ë®Æ¿×ù,2018/1/17 15:09,user,NA,0,0,51,0,110,0.8,0,0,0,0,0
6824,ruanqian,±£ÃÜ,±£ÃÜ,2018/1/25 15:43,user,NA,0,1,153,5,118,0.5,0,0,0,0,0
6825,airwhistles,ÄÐ,¾ÞÐ·×ù,2018/1/27 12:49,user,NA,0,0,1701,12,119,0.8,0,0,0,0,0
6826,buoluozhu,ÄÐ,ÉäÊÖ×ù,2017/2/16 9:20,user,NA,0,0,245,114,319,2.8,0,0,0,0,0
6827,waiter,ÄÐ,Ë«×Ó×ù,2017/12/4 15:19,user,NA,0,0,52,5,66,1.2,0,0,0,0,0
6828,ysshen,ÄÐ,ÌìÐ«×ù,2018/1/20 12:56,user,NA,0,0,61,0,112,1.1,0,0,0,0,0
6829,ayumi,±£ÃÜ,Ä¦ôÉ×ù,2017/12/20 22:15,user,NA,0,1,9,1,82,0.2,0,0,0,0,0
6830,hullo,±£ÃÜ,ÄµÑò×ù,2017/1/23 2:36,user,NA,0,1,101,12,295,2.2,0,0,0,0,0
6831,HelenaLiu,Å®,ÌìÐ«×ù,2018/1/2 13:39,user,NA,1,0,38,0,94,0.6,0,0,0,0,0
6832,lidongye,±£ÃÜ,±£ÃÜ,2018/1/13 12:20,user,NA,0,1,104,1,105,1.1,0,0,0,0,0
6833,miniplayer,ÄÐ,Ìì³Ó×ù,2017/11/29 19:53,°æÎñ,NA,0,0,3534,18508,718,7.6,8,1,1,0,0
6834,cby,ÄÐ,Ë«×Ó×ù,2018/1/17 19:05,user,NA,0,0,1278,0,655,2,0,0,0,0,0
6835,fengyue,Å®,Ìì³Ó×ù,2018/1/26 23:36,user,NA,1,0,783,443,664,3.4,0,0,0,0,0
6836,blzqwn,ÄÐ,Ê¨×Ó×ù,2018/1/27 8:14,user,NA,0,0,486,54,370,2.6,0,0,0,0,0
6837,hoiox,ÄÐ,¾ÞÐ·×ù,2016/4/20 14:34,user,NA,0,0,3874,742,17,3.6,0,0,0,0,0
6838,sino,ÄÐ,Ê¨×Ó×ù,2018/1/27 11:35,user,NA,0,0,1923,185,443,3,0,0,0,0,0
6839,mgkmgki,Å®,Ê¨×Ó×ù,2018/1/23 11:02,user,NA,1,0,193,108,115,2.2,1,0,0,0,0
6840,TuzkiLoveCat,Å®,ÌìÐ«×ù,2017/11/11 12:28,user,NA,1,0,163,10,42,1.9,0,0,0,0,0
6841,yyluxury,ÄÐ,´¦Å®×ù,2018/1/24 22:14,user,NA,0,0,3078,233,662,3.1,0,0,0,0,0
6842,conf,ÄÐ,Ìì³Ó×ù,2017/9/26 16:21,user,NA,0,0,1916,419,542,3.3,0,0,0,0,0
6843,hola,ÄÐ,Ìì³Ó×ù,2017/11/23 23:58,user,NA,0,0,91,1,55,1,0,0,0,0,0
6844,chenyk,ÄÐ,Ä¦ôÉ×ù,2017/11/7 11:01,user,NA,0,0,77,8,38,1.4,0,0,0,0,0
6845,monderian,Å®,Ë«×Ó×ù,2016/10/19 22:23,user,NA,1,0,2110,469,200,3.4,0,0,0,0,0
6846,atnight,ÄÐ,±£ÃÜ,2017/3/15 22:50,user,NA,0,0,1694,827,347,3.7,0,0,0,0,0
6847,xx,±£ÃÜ,±£ÃÜ,2017/2/10 15:06,user,NA,0,1,214,9,314,2.1,0,0,0,0,0
6848,dingranshiwo,ÄÐ,½ðÅ£×ù,2018/1/27 11:47,user,NA,0,0,918,36,364,2.3,0,0,0,0,0
6849,lemontre,ÄÐ,±£ÃÜ,2018/1/26 15:09,user,NA,0,0,360,5,119,0.7,0,0,0,0,0
6850,blessiris,ÄÐ,Ê¨×Ó×ù,2016/5/23 16:23,user,NA,0,0,283,105,51,2.8,1,0,0,0,0
6851,kkkpengpeng,ÄÐ,Ë®Æ¿×ù,2018/1/26 1:19,user,NA,0,0,1839,219,363,2.9,0,0,0,0,0
6852,raidnaught,ÄÐ,Ë«Óã×ù,2018/1/27 10:25,user,NA,0,0,921,157,364,1.3,0,0,0,0,0
6853,zhibins,ÄÐ,½ðÅ£×ù,2018/1/27 13:16,user,NA,0,0,267,3,119,0.4,0,0,0,0,0
6854,freestate,Å®,Ë«Óã×ù,2018/1/16 21:56,user,NA,1,0,314,44,109,1.9,0,0,0,0,0
6855,ainokotoba,ÄÐ,Ìì³Ó×ù,2018/1/26 17:32,user,NA,0,0,38,1,119,0.2,0,0,0,0,0
6856,jiangpanniu,Å®,Ë®Æ¿×ù,2017/11/25 20:10,user,NA,1,0,12,0,57,0.6,0,0,0,0,0
6857,tiaonan,ÄÐ,Ë«×Ó×ù,2017/8/15 21:40,user,NA,0,0,8492,1200,500,3.8,0,0,0,0,0
6858,linguachiang,Å®,±£ÃÜ,2018/1/26 9:10,user,NA,1,0,41,1,118,0.4,0,0,0,0,0
6859,LQYH,Å®,Ë«×Ó×ù,2017/9/11 16:19,user,NA,1,0,299,6,496,2.1,0,0,0,0,0
6860,kyd,ÄÐ,±£ÃÜ,2017/12/5 20:08,user,NA,0,0,4,0,67,0.1,0,0,0,0,0
6861,shuji,ÄÐ,Ê¨×Ó×ù,2016/12/14 21:03,user,NA,0,0,1042,299,256,3.2,0,0,0,0,0
6862,wojiaolwy,ÄÐ,Ë«Óã×ù,2018/1/27 14:29,user,NA,0,0,1159,24,364,2,0,0,0,0,0
6863,LDYSH,ÄÐ,±£ÃÜ,2018/1/27 11:20,user,NA,0,0,10,0,29,0,0,0,0,0,0
6864,zhongguoxin,ÄÐ,Ä¦ôÉ×ù,2017/8/24 18:11,user,NA,0,0,2209,694,509,3.6,0,0,0,0,0
6865,ElRevo,ÄÐ,Ä¦ôÉ×ù,2017/9/25 20:06,user,NA,0,0,1028,138,541,2.9,0,0,0,0,0
6866,yafeng,Å®,Ë«×Ó×ù,2017/12/28 13:34,user,NA,1,0,178,28,334,1.4,0,0,0,0,0
6867,GGsamiku,ÄÐ,´¦Å®×ù,2018/1/4 1:00,user,NA,0,0,243,56,96,1.5,0,0,0,0,0
6868,gululuaha,Å®,±£ÃÜ,2017/11/2 17:22,user,NA,1,0,19,1,34,0.4,0,0,0,0,0
6869,valordu,ÄÐ,ÉäÊÖ×ù,2018/1/4 16:10,user,NA,0,0,1118,23,642,2.3,0,0,0,0,0
6870,hedta,ÄÐ,Ë®Æ¿×ù,2018/1/15 16:26,user,NA,0,0,2455,451,653,3.4,0,0,0,0,0
6871,bmy,±£ÃÜ,±£ÃÜ,2018/1/25 11:09,user,NA,0,1,6677,55,662,2.6,0,0,0,0,0
6872,lingsusan,Å®,½ðÅ£×ù,2018/1/25 18:54,user,NA,1,0,921,397,663,3.3,0,0,0,0,0
6873,lyfchess,ÄÐ,¾ÞÐ·×ù,2018/1/26 19:46,user,NA,0,0,1984,1,364,1.5,0,0,0,0,0
6874,lilianyan,Å®,Ë«×Ó×ù,2017/12/1 14:03,user,NA,1,0,5,1,62,0.1,0,0,0,0,0
6875,Jax,Å®,Ë®Æ¿×ù,2017/6/20 13:35,user,NA,1,0,327,61,443,2.6,0,0,0,0,0
6876,humanity,ÄÐ,Ìì³Ó×ù,2017/7/4 8:42,user,NA,0,0,1624,1289,457,3.9,0,0,0,0,0
6877,xushuai,ÄÐ,Ìì³Ó×ù,2018/1/5 19:08,user,NA,0,0,4,0,8,0,0,0,0,0,0
6878,totorolaputa,±£ÃÜ,±£ÃÜ,2018/1/25 20:26,user,NA,0,1,313,127,636,2.8,0,0,0,0,0
6879,KIMBEOMJIN,ÄÐ,ÉäÊÖ×ù,2018/1/8 19:45,user,NA,0,0,7,0,101,0.1,0,0,0,0,0
6880,CHINAZYH,ÄÐ,Ä¦ôÉ×ù,2018/1/26 22:15,user,NA,0,0,4500,748,664,3.6,0,0,0,0,0
6881,amyWP,Å®,Ä¦ôÉ×ù,2018/1/19 12:32,user,NA,1,0,22,5,111,0.7,0,0,0,0,0
6882,wangez,ÄÐ,Ë®Æ¿×ù,2018/1/23 13:55,user,NA,0,0,708,0,115,1.1,0,0,0,0,0
6883,pengzhe,±£ÃÜ,±£ÃÜ,2018/1/18 22:09,user,NA,0,1,4,0,111,0,0,0,0,0,0
6884,jxz,ÄÐ,Ê¨×Ó×ù,2017/12/5 18:03,user,NA,0,0,4,0,67,0.1,0,0,0,0,0
6885,Yanner,Å®,ÄµÑò×ù,2016/12/4 22:41,user,NA,1,0,1514,1229,246,3.9,0,0,0,0,0
6886,mafuyi,ÄÐ,ÉäÊÖ×ù,2016/7/5 21:21,user,NA,0,0,240,22,35,2.3,0,0,0,0,0
6887,AlanHuang,ÄÐ,±£ÃÜ,2018/1/9 12:52,user,NA,0,0,52,1,101,0.2,0,0,0,0,0
6888,Ginga,ÄÐ,±£ÃÜ,2017/12/24 22:06,user,NA,0,0,13,4,86,0.3,0,0,0,0,0
6889,fice,Å®,Ìì³Ó×ù,2017/12/6 13:58,user,NA,1,0,440,19,612,2.3,0,0,0,0,0
6890,marmar,Å®,Ä¦ôÉ×ù,2018/1/26 22:48,user,NA,1,0,143,22,495,2.3,0,0,0,0,0
6891,waterme,ÄÐ,Ë®Æ¿×ù,2017/8/7 16:01,user,NA,0,0,1648,859,492,3.7,0,0,0,0,0
6892,birdmn,±£ÃÜ,Ìì³Ó×ù,2017/11/30 12:12,user,NA,0,1,1068,43,606,2.5,0,0,0,0,0
6893,hrl,Å®,Ë«×Ó×ù,2018/1/2 21:17,user,NA,1,0,19,1,95,0.3,0,0,0,0,0
6894,qifeiliu,ÄÐ,ÄµÑò×ù,2017/9/14 18:04,user,NA,0,0,2045,48,530,2.5,0,0,0,0,0
6895,LINLILILY,±£ÃÜ,Ë«×Ó×ù,2018/1/27 12:31,user,NA,0,1,911,31,119,2.2,0,0,0,0,0
6896,KINGWOLF,ÄÐ,´¦Å®×ù,2017/10/5 11:00,user,NA,0,0,2678,251,550,3.1,0,0,0,0,0
6897,evershelly,Å®,´¦Å®×ù,2017/12/13 17:33,user,NA,1,0,912,564,620,3.5,0,0,0,0,0
6898,WingFlying,Å®,Ë«×Ó×ù,2018/1/25 14:56,°æÎñ,NA,1,0,7637,2223,663,4.2,1,1,1,0,0
6899,yonder,ÄÐ,ÄµÑò×ù,2018/1/21 14:48,user,NA,0,0,29,1,114,0,0,0,0,0,0
6900,irislancer,Å®,Ìì³Ó×ù,2017/12/5 20:29,user,NA,1,0,4,0,67,0.1,0,0,0,0,0
6901,wagen,ÄÐ,Ê¨×Ó×ù,2016/5/26 21:46,user,NA,0,0,517,0,54,2,0,0,0,0,0
6902,lvxiaoer,Å®,ÌìÐ«×ù,2018/1/27 8:22,user,NA,1,0,155,0,119,0.1,0,0,0,0,0
6903,nr,ÄÐ,±£ÃÜ,2018/1/19 10:54,user,NA,0,0,3,0,21,0,0,0,0,0,0
6904,VetCharlie,ÄÐ,Ìì³Ó×ù,2018/1/26 17:25,user,NA,0,0,54,6,119,0.2,0,0,0,0,0
6905,KBiubiUbiU,ÄÐ,±£ÃÜ,2017/10/26 15:16,user,NA,0,0,6,0,27,0.1,0,0,0,0,0
6906,Maelk,ÄÐ,´¦Å®×ù,2018/1/2 11:20,user,NA,0,0,2,1,4,0,0,0,0,0,0
6907,lbr,Å®,Ä¦ôÉ×ù,2017/1/19 8:47,user,NA,1,0,1657,302,291,3.2,0,0,0,0,0
6909,CestMysNde,±£ÃÜ,ÉäÊÖ×ù,2017/12/10 10:20,user,NA,0,1,2107,278,616,3.1,0,0,0,0,0
6910,BTdeID,ÄÐ,ÄµÑò×ù,2018/1/19 16:50,user,NA,0,0,1,0,22,0,0,0,0,0,0
6911,lovejay,Å®,±£ÃÜ,2016/4/14 14:03,user,NA,1,0,2341,398,11,3.3,0,0,0,0,0
6912,moonboy,ÄÐ,Ë«×Ó×ù,2017/6/25 16:34,user,NA,0,0,280,61,449,2.6,0,0,0,0,0
6913,azxcazxc,ÄÐ,Ê¨×Ó×ù,2016/12/9 21:37,user,NA,0,0,3472,2366,251,4.2,0,0,0,0,0
6914,bobaobao,Å®,¾ÞÐ·×ù,2016/4/18 16:08,user,NA,1,0,932,232,16,3.1,0,0,0,0,0
6915,Graphene,ÄÐ,Ë«Óã×ù,2018/1/27 11:05,user,NA,0,0,192,97,119,1,0,0,0,0,0
6916,Vline,Å®,Ìì³Ó×ù,2018/1/11 14:06,user,NA,1,0,29,4,103,0.5,0,0,0,0,0
6917,zxd,ÄÐ,ÉäÊÖ×ù,2018/1/27 13:54,user,NA,0,0,157,8,364,0.4,0,0,0,0,0
6918,pkuyangy,ÄÐ,´¦Å®×ù,2018/1/24 17:46,user,NA,0,0,2,0,27,0,0,0,0,0,0
6919,changjin,Å®,½ðÅ£×ù,2018/1/3 16:33,user,NA,1,0,1565,541,641,3.4,2,0,0,0,0
6920,bubblepiggy,ÄÐ,¾ÞÐ·×ù,2016/6/19 13:16,user,NA,0,0,774,663,77,3.5,0,0,0,0,0
6921,yushan,Å®,Ë«Óã×ù,2017/11/3 10:32,user,NA,1,0,104,10,569,2.2,0,0,0,0,0
6922,Arceus,ÄÐ,ÄµÑò×ù,2016/7/3 10:50,user,NA,0,0,1579,230,91,3.1,0,0,0,0,0
6923,danqingicl,ÄÐ,Ë«Óã×ù,2017/12/30 18:35,user,NA,0,0,6735,655,637,3.5,0,0,0,0,0
6924,Karenshine,Å®,Ìì³Ó×ù,2018/1/17 22:39,user,NA,1,0,3122,58,655,2.6,0,0,0,0,0
6925,Tiemuxuanhu,ÄÐ,ÉäÊÖ×ù,2017/10/3 15:42,user,NA,0,0,10,5,4,0.3,0,0,0,0,0
6926,lucienWby,ÄÐ,´¦Å®×ù,2018/1/27 13:40,user,NA,0,0,609,38,119,1.6,0,0,0,0,0
6927,yangqiaoy,Å®,Ê¨×Ó×ù,2017/12/20 12:50,user,NA,1,0,2702,140,626,2.9,0,0,0,0,0
6928,JimmyWiki,ÄÐ,½ðÅ£×ù,2018/1/27 5:32,user,NA,0,0,2226,3656,664,4.5,2,0,0,0,0
6929,yueqiwei,ÄÐ,¾ÞÐ·×ù,2018/1/27 13:59,user,NA,0,0,2282,1,364,1.1,0,0,0,0,0
6930,ilovelyall,ÄÐ,Ìì³Ó×ù,2018/1/18 7:09,user,NA,0,0,1168,23,655,2.3,0,0,0,0,0
6931,ILpugnale,±£ÃÜ,±£ÃÜ,2017/10/25 11:58,user,NA,0,1,5,0,25,0.1,0,0,0,0,0
6932,JessicaDowns,Å®,ÉäÊÖ×ù,2018/1/26 22:55,user,NA,1,0,711,213,364,2.7,0,0,0,0,0
6933,wtqf,ÄÐ,Ë«Óã×ù,2016/8/18 2:34,user,NA,0,0,2865,1064,137,3.8,0,0,0,0,0
6934,hanyancui,ÄÐ,Ë®Æ¿×ù,2017/2/7 15:03,user,NA,0,0,2146,393,311,3.3,0,0,0,0,0
6935,zhangmaosen,ÄÐ,Ä¦ôÉ×ù,2018/1/26 16:16,user,NA,0,0,475,45,119,2.1,0,0,0,0,0
6936,jhj,ÄÐ,±£ÃÜ,2018/1/20 9:28,user,NA,0,0,7,1,112,0.2,0,0,0,0,0
6937,Googler,Å®,Ìì³Ó×ù,2016/11/22 10:26,user,NA,1,0,2312,2365,233,4.2,0,0,0,0,0
6938,csy,Å®,½ðÅ£×ù,2017/1/9 22:24,user,NA,1,0,849,48,282,2.5,0,0,0,0,0
6939,yinyongyu,ÄÐ,´¦Å®×ù,2018/1/26 15:27,user,NA,0,0,929,17,496,2.3,0,0,0,0,0
6940,selmer,ÄÐ,Ë«×Ó×ù,2016/5/4 9:46,user,NA,0,0,1990,370,31,3.3,0,0,0,0,0
6941,abysswalker,ÄÐ,Ë«×Ó×ù,2018/1/26 1:07,user,NA,0,0,165,10,118,0.3,0,0,0,0,0
6942,brightstar,±£ÃÜ,±£ÃÜ,2017/11/28 13:52,user,NA,0,1,14,5,59,0.6,0,0,0,0,0
6943,cccchendler,±£ÃÜ,¾ÞÐ·×ù,2017/11/3 13:45,user,NA,0,1,20,6,34,0.7,0,0,0,0,0
6944,wangyizhou,±£ÃÜ,ÄµÑò×ù,2017/12/26 18:25,user,NA,0,1,64,36,414,2.4,0,0,0,0,0
6945,chenxuanyin,ÄÐ,¾ÞÐ·×ù,2018/1/19 11:00,user,NA,0,0,5,0,111,0,0,0,0,0,0
6946,BlackShoe,Å®,Ä¦ôÉ×ù,2018/1/26 19:29,user,NA,1,0,594,44,119,1.5,0,0,0,0,0
6947,luomuzhiqiu,Å®,±£ÃÜ,2017/10/10 20:22,user,NA,1,0,8,0,11,0.3,0,0,0,0,0
6948,QueenLove,Å®,ÌìÐ«×ù,2017/12/16 14:16,user,NA,1,0,471,1066,622,3.8,0,0,0,0,0
6949,fangbw,ÄÐ,Ê¨×Ó×ù,2017/12/27 23:08,user,NA,0,0,333,0,539,2,0,0,0,0,0
6950,tianyake,Å®,Ê¨×Ó×ù,2018/1/25 20:32,user,NA,1,0,13,2,118,0,0,0,0,0,0
6951,breedy,±£ÃÜ,±£ÃÜ,2017/10/2 16:18,user,NA,0,1,13,0,3,0.2,0,0,0,0,0
6952,legendary,ÄÐ,´¦Å®×ù,2018/1/27 13:53,user,NA,0,0,300,17,119,1,0,0,0,0,0
6953,yumoyunao,Å®,ÌìÐ«×ù,2017/10/12 20:04,user,NA,1,0,45,4,13,0.9,0,0,0,0,0
6954,ALKA,±£ÃÜ,±£ÃÜ,2017/12/13 19:22,user,NA,0,1,33,7,75,0.9,0,0,0,0,0
6955,PeaTankfield,ÄÐ,Ë«Óã×ù,2018/1/26 20:20,user,NA,0,0,341,58,119,2.3,0,0,0,0,0
6956,earth,ÄÐ,¾ÞÐ·×ù,2018/1/26 13:16,user,NA,0,0,3569,229,663,3.1,0,0,0,0,0
6957,herixujian,ÄÐ,´¦Å®×ù,2018/1/9 14:41,user,NA,0,0,5,0,12,0.1,0,0,0,0,0
6958,pkuVanilla,Å®,ÉäÊÖ×ù,2018/1/26 17:41,user,NA,1,0,34,0,119,0.7,0,0,0,0,0
6959,pkumengmeng,ÄÐ,Ä¦ôÉ×ù,2018/1/27 9:19,user,NA,0,0,303,0,119,0.7,0,0,0,0,0
6960,mouyijixueke,±£ÃÜ,Ë«Óã×ù,2018/1/11 12:04,user,NA,0,1,109,0,103,0.4,0,0,0,0,0
6961,OC,±£ÃÜ,Ä¦ôÉ×ù,2018/1/26 10:40,user,NA,0,1,14,0,118,0.4,0,0,0,0,0
6962,maltosec,Å®,ÌìÐ«×ù,2018/1/24 18:32,user,NA,1,0,1346,20,576,2.3,0,0,0,0,0
6963,windrunner,ÄÐ,Ë«×Ó×ù,2017/12/21 15:55,°æÎñ,NA,0,0,2029,1723,628,4,0,1,1,0,0
